Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Ship Date,Year,Month
50656.0,2009-10-25,Critical,39,485.97,0.02,Regular Air,48.6,12.58,5.16,Patrick Bzostek,British Columbia,West,Consumer,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,2009-10-25 00:00:00,2009,10
50656.0,2009-10-25,Critical,15,109.71,0.1,Regular Air,-20.95,7.7,3.68,Patrick Bzostek,British Columbia,West,Consumer,Furniture,Office Furnishings,Deflect-OÂ® Glasstiqueâ¢ Clear Desk Accessories,Wrap Bag,2009-10-26 00:00:00,2009,10
50950.0,2012-12-30,Not Specified,6,391.12,0.06,Delivery Truck,-166.96,60.98,30,Tony Molinari,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,2012-12-30 00:00:00,2012,12
50950.0,2012-12-30,Not Specified,35,448.1,0.1,Express Air,-15.07,13.48,4.51,Tony Molinari,British Columbia,West,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,2012-12-30 00:00:00,2012,12
50977.0,2012-06-11,Low,1,34.09,0.05,Express Air,-19.9,18.97,9.03,Thomas Thornton,British Columbia,West,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,2012-06-11 00:00:00,2012,6
51011.0,2010-06-06,Low,41,5144.8715,0.09,Regular Air,1435.8329999999999,155.99,3.9,Thomas Thornton,British Columbia,West,Consumer,Technology,Telephones and Communication,T39m,Small Box,2010-06-08 00:00:00,2010,6
51171.0,2010-06-21,High,34,783.48,0.01,Regular Air,-73.4045,22.38,15.1,Mark Packer,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,2010-06-23 00:00:00,2010,6
51267.0,2012-05-03,Low,46,4394.78,0.08,Delivery Truck,-335.77,100.98,35.84,Corey Lock,British Columbia,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,2012-05-08 00:00:00,2012,5
51362.0,2010-02-22,Medium,47,1501.8,0.02,Regular Air,112.78,30.97,4,Tim Taslimi,British Columbia,West,Corporate,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,2010-02-24 00:00:00,2010,2
51489.0,2012-03-03,Critical,42,4846.68,0.04,Regular Air,820.94,110.98,13.99,Berenike Kampe,British Columbia,West,Corporate,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,2012-03-05 00:00:00,2012,3
51489.0,2012-03-03,Critical,5,32.69,0.0,Regular Air,-24.43,4.98,7.54,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1961,Small Box,2012-03-05 00:00:00,2012,3
51489.0,2012-03-03,Critical,22,38.88,0.09,Regular Air,-18.57,1.81,1.56,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,2012-03-03 00:00:00,2012,3
51493.0,2011-07-06,Low,31,286.26,0.01,Regular Air,8.34,8.56,5.16,Helen Andreada,British Columbia,West,Corporate,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Wrap Bag,2011-07-08 00:00:00,2011,7
51969.0,2011-09-04,High,16,196.98,0.04,Regular Air,-5.76,12.28,6.47,Irene Maddox,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1881,Small Box,2011-09-04 00:00:00,2011,9
51969.0,2011-09-04,High,33,1756.695,0.1,Regular Air,164.97,65.99,8.8,Irene Maddox,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,2011-09-07 00:00:00,2011,9
52003.0,2012-02-18,Low,11,1884.2080000000003,0.04,Delivery Truck,-776.72,212.6,110.2,Charles Crestani,British Columbia,West,Consumer,Furniture,Tables,Bush Advantage CollectionÂ® Round Conference Table,Jumbo Box,2012-02-25 00:00:00,2012,2
52003.0,2012-02-18,Low,2,93.3385,0.1,Regular Air,-300.388,55.99,5,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory36,Small Pack,2012-02-18 00:00:00,2012,2
52196.0,2010-01-30,Not Specified,1,3.85,0.08,Regular Air,-1.36,3.08,0.99,Adam Hart,British Columbia,West,Corporate,Office Supplies,Labels,Avery 481,Small Box,2010-01-31 00:00:00,2010,1
52196.0,2010-01-30,Not Specified,10,547.0005,0.08,Regular Air,-97.196,65.99,3.9,Adam Hart,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,2010-02-01 00:00:00,2010,1
52292.0,2010-10-03,Not Specified,18,2379.15,0.06,Delivery Truck,-261.77,130.98,30,Corey Catlett,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,2010-10-04 00:00:00,2010,10
52423.0,2011-04-11,Critical,49,1734.4,0.02,Regular Air,749.16,35.41,1.99,Allen Armold,British Columbia,West,Home Office,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,2011-04-13 00:00:00,2011,4
52423.0,2011-04-11,Critical,25,1128.03,0.01,Regular Air,256.3,42.76,6.22,Allen Armold,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,2011-04-12 00:00:00,2011,4
52448.0,2010-09-10,Not Specified,22,6767.43,0.05,Delivery Truck,803.48,320.98,58.95,Barry Weirich,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagodaâ¢ Round Back Stacking Chairs,Jumbo Drum,2010-09-11 00:00:00,2010,9
52580.0,2012-08-28,High,16,367.09,0.04,Regular Air,74.2,22.98,1.99,Katherine Ducich,British Columbia,West,Corporate,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,2012-08-30 00:00:00,2012,8
52580.0,2012-08-28,High,23,139.66,0.02,Regular Air,46.69,5.68,1.39,Katherine Ducich,British Columbia,West,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,2012-08-30 00:00:00,2012,8
53056.0,2011-11-03,Critical,13,509.49,0.07,Regular Air,-51.1821,40.99,8.97,Helen Andreada,British Columbia,West,Corporate,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Small Box,2011-11-04 00:00:00,2011,11
53060.0,2010-03-22,Critical,36,739.07,0.1,Regular Air,-71.55,20.95,5.99,Eric Barreto,British Columbia,West,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,2010-03-24 00:00:00,2010,3
53060.0,2010-03-22,Critical,4,38.58,0.02,Regular Air,-2.82,9.11,2.15,Eric Barreto,British Columbia,West,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-OffÂ® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,2010-03-24 00:00:00,2010,3
53283.0,2011-10-28,High,2,25.07,0.04,Regular Air,-27.674699999999998,9.49,5.76,Corey Lock,British Columbia,West,Home Office,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Medium Box,2011-10-29 00:00:00,2011,10
53344.0,2010-02-24,High,36,181.95,0.03,Regular Air,-132.2615,4.89,6.07,Nora Paige,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,UniKeepâ¢ View Case Binders,Small Box,2010-02-26 00:00:00,2010,2
53381.0,2010-09-26,Critical,26,287.43,0.01,Regular Air,37.9,10.98,4.8,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,2010-09-27 00:00:00,2010,9
53571.0,2012-03-15,Not Specified,21,238.06,0.05,Regular Air,56.4315,10.91,2.99,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-DÂ® Binders,Small Box,2012-03-17 00:00:00,2012,3
53635.0,2012-07-18,Not Specified,33,103.92,0.08,Regular Air,-52.76,3.14,1.92,Raymond Fair,British Columbia,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,2012-07-20 00:00:00,2012,7
53762.0,2012-06-01,Critical,28,136.16,0.07,Regular Air,58.1,4.98,0.49,Ivan Liston,British Columbia,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,2012-06-02 00:00:00,2012,6
54086.0,2012-09-06,Low,23,5062.18,0.06,Delivery Truck,842.83,270.97,28.06,Denny Ordway,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,2012-09-08 00:00:00,2012,9
54180.0,2012-10-22,Critical,43,913.99,0.08,Regular Air,-57.75,21.38,8.99,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,2012-10-24 00:00:00,2012,10
54215.0,2011-10-21,High,14,321.21,0.04,Regular Air,53.44,22.98,1.99,Denny Ordway,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,2011-10-23 00:00:00,2011,10
54336.0,2010-04-15,Medium,50,952.21,0.05,Regular Air,403.83,18.84,3.62,Alejandro Savely,British Columbia,West,Corporate,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,2010-04-17 00:00:00,2010,4
54467.0,2010-10-18,Low,37,436.67,0.06,Regular Air,51.91,11.58,5.72,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Envelopes,"Peel & SeelÂ® Recycled Catalog Envelopes, Brown",Small Box,2010-10-20 00:00:00,2010,10
54467.0,2010-10-18,Low,30,146.72,0.06,Regular Air,18.26,5.08,2.03,Bradley Drucker,British Columbia,West,Small Business,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,2010-10-20 00:00:00,2010,10
54467.0,2010-10-18,Low,17,74.83,0.08,Regular Air,-83.71,4.06,6.89,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for SanitaireÂ® Vibra Groomer IÂ® Upright Vac,Small Box,2010-10-23 00:00:00,2010,10
54534.0,2012-03-19,Not Specified,16,124.71,0.01,Regular Air,-30.04,7.35,5.96,Tracy Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,2012-03-21 00:00:00,2012,3
54564.0,2010-12-06,High,27,1553.868,0.04,Express Air,322.506,65.99,5.92,Brendan Murry,British Columbia,West,Corporate,Technology,Telephones and Communication,252,Small Box,2010-12-08 00:00:00,2010,12
54692.0,2010-03-05,Medium,16,43.65,0.05,Regular Air,-3.67,2.78,0.97,Tom Ashbrook,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,2010-03-05 00:00:00,2010,3
54692.0,2010-03-05,Medium,27,2478.481,0.09,Regular Air,249.10199999999998,115.99,8.99,Tom Ashbrook,British Columbia,West,Home Office,Technology,Telephones and Communication,5185,Small Box,2010-03-07 00:00:00,2010,3
54727.0,2010-12-13,Medium,29,1427.14,0.02,Regular Air,605.92,48.04,7.23,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1885,Small Box,2010-12-14 00:00:00,2010,12
54886.0,2012-08-04,Critical,39,419.95,0.02,Regular Air,-39.1,10.64,5.16,Doug O'Connell,British Columbia,West,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,2012-08-05 00:00:00,2012,8
54977.0,2011-07-10,Low,24,344.25,0.1,Regular Air,23.9615,14.48,6.46,Karen Carlisle,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,2011-07-14 00:00:00,2011,7
54977.0,2011-07-10,Low,12,64.77,0.09,Regular Air,14.46,5.84,1,Karen Carlisle,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,"Quartet OmegaÂ® Colored Chalk, 12/Pack",Wrap Bag,2011-07-15 00:00:00,2011,7
55040.0,2009-04-12,High,8,292.38,0.05,Regular Air,6.11,35.51,6.31,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,2009-04-14 00:00:00,2009,4
55040.0,2009-04-12,High,24,191.79,0.1,Regular Air,-6.34,8.34,2.64,Dave Kipp,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",AcmeÂ® Elite Stainless Steel Scissors,Small Pack,2009-04-12 00:00:00,2009,4
55040.0,2009-04-12,High,34,290.01,0.03,Regular Air,-160.2755,8.04,8.94,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,2009-04-14 00:00:00,2009,4
55040.0,2009-04-12,High,2,4692.26,0.08,Delivery Truck,-7373.1282,2550.14,29.7,Dave Kipp,British Columbia,West,Consumer,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,2009-04-14 00:00:00,2009,4
55494.0,2012-06-25,Not Specified,4,57.82,0.08,Express Air,0.8499999999999979,10.98,4.8,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,2012-06-27 00:00:00,2012,6
55494.0,2012-06-25,Not Specified,49,544.89,0.09,Regular Air,-115.66,11.97,5.81,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,2012-06-26 00:00:00,2012,6
55554.0,2009-11-16,Critical,6,122.09,0.04,Regular Air,-15.2,18.97,9.54,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1939,Small Box,2009-11-17 00:00:00,2009,11
55554.0,2009-11-16,Critical,49,150.06,0.02,Regular Air,30.97,2.88,0.7,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,2009-11-19 00:00:00,2009,11
55554.0,2009-11-16,Critical,9,95.09,0.09,Regular Air,-13.53,10.98,3.37,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",FiskarsÂ® Softgrip Scissors,Small Pack,2009-11-17 00:00:00,2009,11
55651.0,2012-03-07,Medium,11,995.724,0.05,Regular Air,-117.612,110.99,2.5,Helen Andreada,British Columbia,West,Corporate,Technology,Telephones and Communication,T18,Small Box,2012-03-08 00:00:00,2012,3
56006.0,2011-10-01,Critical,16,102.99,0.1,Regular Air,-102.17,6.48,9.68,Bill Shonely,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1993,Small Box,2011-10-01 00:00:00,2011,10
56006.0,2011-10-01,Critical,20,1429.088,0.06,Regular Air,500.049,85.99,1.25,Bill Shonely,British Columbia,West,Small Business,Technology,Telephones and Communication,Accessory8,Small Pack,2011-10-03 00:00:00,2011,10
56130.0,2011-11-29,Medium,13,246.06,0.08,Regular Air,52.33,18.7,8.99,David Bremer,British Columbia,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack,2011-12-01 00:00:00,2011,11
56130.0,2011-11-29,Medium,25,41.87,0.05,Regular Air,-25.52,1.68,1.57,David Bremer,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,2011-12-01 00:00:00,2011,11
56740.0,2012-10-16,Low,6,34.29,0.05,Regular Air,-6.8195,5.28,2.99,Jay Fine,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLockÂ® Ring Binders",Small Box,2012-10-18 00:00:00,2012,10
56740.0,2012-10-16,Low,29,23516.31,0.09,Regular Air,1094.74,832.81,24.49,Jay Fine,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin Yale Chadless Opener Electric Letter Opener,Medium Box,2012-10-20 00:00:00,2012,10
56802.0,2012-05-29,High,50,78.2,0.09,Regular Air,-4.56,1.68,1,Thea Hendricks,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,2012-05-30 00:00:00,2012,5
56868.0,2011-12-03,Low,34,1947.4265,0.03,Regular Air,473.265,65.99,5.92,Bobby Trafton,British Columbia,West,Corporate,Technology,Telephones and Communication,252,Small Box,2011-12-10 00:00:00,2011,12
56869.0,2010-07-23,Low,10,842.19,0.0,Regular Air,157.45,80.98,4.5,Natalie Webber,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,2010-07-25 00:00:00,2010,7
57190.0,2010-05-28,Medium,48,2052.83,0.02,Regular Air,395.85,40.99,8.97,Dave Poirier,British Columbia,West,Small Business,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Small Box,2010-05-28 00:00:00,2010,5
57190.0,2010-05-28,Medium,36,620.45,0.09,Regular Air,171.94,17.48,1.99,Dave Poirier,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Pack,2010-05-29 00:00:00,2010,5
57248.0,2009-10-15,Critical,34,167.5,0.04,Regular Air,-84.4215,4.98,4.95,Damala Kotsonis,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,2009-10-17 00:00:00,2009,10
57318.0,2010-01-10,Medium,33,158.79,0.02,Regular Air,74.14,4.91,0.5,Eric Barreto,British Columbia,West,Small Business,Office Supplies,Labels,Avery 508,Small Box,2010-01-12 00:00:00,2010,1
57318.0,2010-01-10,Medium,12,79.06,0.1,Regular Air,-47,6.68,6.92,Eric Barreto,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1898,Small Box,2010-01-12 00:00:00,2010,1
57350.0,2011-05-25,High,33,140.63,0.09,Regular Air,-111.87,4.28,5.68,Tracy Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 199,Small Box,2011-05-26 00:00:00,2011,5
57350.0,2011-05-25,High,50,4872.6675000000005,0.09,Regular Air,851.31,125.99,8.8,Tracy Hopkins,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,2011-05-26 00:00:00,2011,5
57381.0,2009-08-07,High,13,515.23,0.1,Regular Air,171.4025,41.94,2.99,Paul Van Hugh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,2009-08-08 00:00:00,2009,8
57381.0,2009-08-07,High,22,41.65,0.06,Regular Air,-13.86,1.98,0.7,Paul Van Hugh,British Columbia,West,Consumer,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,2009-08-07 00:00:00,2009,8
57444.0,2011-05-14,Critical,24,178.92,0.09,Regular Air,-56.1085,7.68,6.16,Barry Pond,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,2011-05-15 00:00:00,2011,5
57476.0,2009-03-16,High,20,1351.43,0.08,Delivery Truck,-550.43,68.81,60,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,2009-03-17 00:00:00,2009,3
57476.0,2009-03-16,High,17,357.91,0.04,Regular Air,-52.12,21.38,8.99,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,2009-03-18 00:00:00,2009,3
57633.0,2011-02-06,High,12,351.12,0.09,Express Air,202.63,30.93,3.92,Speros Goranitis,British Columbia,West,Corporate,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,2011-02-07 00:00:00,2011,2
57669.0,2010-08-08,Critical,41,1803.12,0.0,Regular Air,544.93,40.98,5.33,Cyra Reiten,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,2010-08-09 00:00:00,2010,8
57734.0,2009-09-16,High,26,110.14,0.05,Regular Air,-89.217,4.24,5.41,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,2009-09-18 00:00:00,2009,9
57734.0,2009-09-16,High,27,453.89,0.1,Regular Air,-75.06,16.98,12.39,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,2009-09-18 00:00:00,2009,9
57760.0,2011-07-12,Not Specified,38,275.11,0.06,Regular Air,17.15,7.59,4,Rick Huthwaite,British Columbia,West,Corporate,Furniture,Office Furnishings,"Master Giant FootÂ® Doorstop, Safety Yellow",Wrap Bag,2011-07-14 00:00:00,2011,7
57760.0,2011-07-12,Not Specified,34,102.34,0.01,Regular Air,-30.39,2.98,2.03,Rick Huthwaite,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,2011-07-14 00:00:00,2011,7
57891.0,2010-12-17,Medium,17,934.9405,0.08,Regular Air,47.096999999999994,65.99,5.92,Corey Lock,British Columbia,West,Home Office,Technology,Telephones and Communication,252,Small Box,2010-12-17 00:00:00,2010,12
58084.0,2012-08-19,Medium,3,21.55,0.09,Regular Air,-2.87,7.31,0.49,Raymond Fair,British Columbia,West,Small Business,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,2012-08-19 00:00:00,2012,8
